t,i1,i2,i3,i4,i5,i6
3.8299999999999623,160,128,127,126,125,2054
3.839999999999962,160,127,127,126,125,2061
3.849999999999962,160,127,127,125,125,2059
3.8599999999999617,160,126,127,125,125,2058
3.8699999999999615,160,125,127,125,125,2056
3.8799999999999613,160,124,127,125,125,2051
3.889999999999961,160,123,127,124,125,2047
3.899999999999961,160,123,127,124,125,2054
3.9099999999999606,160,123,127,124,125,2067
3.9199999999999604,160,122,126,123,125,2083
3.92999999999996,160,122,126,123,124,2103
3.93999999999996,160,122,126,123,124,2119
3.9499999999999598,160,122,126,124,124,2132
3.9599999999999596,160,122,125,124,124,2138
3.9699999999999593,160,123,125,124,124,2134
3.979999999999959,160,123,125,124,124,2120
3.989999999999959,160,124,125,124,125,2098
3.9999999999999587,220,124,125,124,125,5672
4.009999999999959,220,124,125,124,125,5647
4.019999999999959,220,124,126,124,126,5587
4.0299999999999585,220,125,126,126,128,5480
4.039999999999958,220,127,128,128,131,5337
4.049999999999958,220,129,130,131,133,5173
4.059999999999958,220,131,134,135,136,4998
4.069999999999958,220,134,137,138,139,4829
4.079999999999957,220,137,141,142,142,4675
4.089999999999957,220,139,144,145,144,4534
4.099999999999957,220,141,147,148,146,4402
4.109999999999957,220,144,149,150,148,4270
4.119999999999957,220,146,151,152,151,4135
4.129999999999956,220,149,152,155,153,3995
4.139999999999956,220,152,154,157,155,3846
4.149999999999956,220,155,157,159,158,3696
4.159999999999956,220,158,159,161,160,3542
4.1699999999999555,220,161,162,163,163,3395
4.179999999999955,220,164,165,165,165,3267
4.189999999999955,220,166,167,167,167,3157
4.199999999999955,220,167,170,168,168,3061
4.209999999999955,220,169,172,169,170,2989
4.2199999999999545,220,170,174,171,171,2925
4.229999999999954,220,171,175,172,172,2871
4.239999999999954,220,171,176,172,172,2822
4.249999999999954,220,171,176,173,173,2782
4.259999999999954,220,171,176,174,174,2753
4.269999999999953,220,171,176,174,174,2728
4.279999999999953,220,171,176,174,175,2698
4.289999999999953,220,172,175,174,175,2664
4.299999999999953,220,172,175,174,176,2631
4.3099999999999525,220,173,175,174,176,2600
4.319999999999952,220,173,175,174,176,2580
4.329999999999952,220,174,175,174,177,2568
4.339999999999952,220,174,175,175,177,2566
4.349999999999952,220,174,175,175,177,2579
4.3599999999999515,220,174,176,175,176,2601
4.369999999999951,220,174,176,175,176,2631
4.379999999999951,220,173,176,175,175,2666
4.389999999999951,220,173,176,175,175,2698
4.399999999999951,220,172,176,175,174,2726
4.40999999999995,220,172,176,174,174,2746
4.41999999999995,220,172,175,174,174,2759
4.42999999999995,220,172,175,173,173,2763
4.43999999999995,220,172,175,173,173,2765
4.4499999999999496,220,172,174,172,173,2769
4.459999999999949,220,173,174,172,173,2782
4.469999999999949,220,173,174,172,173,2804
4.479999999999949,220,174,174,172,172,2838
4.489999999999949,220,174,174,171,172,2878
4.4999999999999485,220,173,174,171,171,2919
4.509999999999948,220,173,174,170,170,2967
4.519999999999948,220,172,173,170,169,3016
4.529999999999948,220,171,172,169,168,3068
4.539999999999948,220,170,172,169,168,3113
4.549999999999947,220,169,171,168,167,3136
4.559999999999947,220,168,170,167,167,3147
4.569999999999947,220,167,169,167,167,3142
4.579999999999947,220,167,169,167,168,3119
4.589999999999947,220,167,169,167,168,3093
4.599999999999946,220,167,169,168,168,3075
